date,fund,asset,weight,asset_class,sector,method,sentiment_tilt
2022-12-01,Equity Tangency,O,0.0,Equity,RealEstate,tangency,False
2022-12-01,Equity Tangency,PLD,8.707413285404359e-14,Equity,RealEstate,tangency,False
2022-12-01,Equity Tangency,PSA,0.0,Equity,RealEstate,tangency,False
2022-12-01,Equity Tangency,ADBE,3.513254641512628e-13,Equity,Tech,tangency,False
2022-12-01,Equity Tangency,AMD,4.691222099183912e-13,Equity,Tech,tangency,False
2022-12-01,Equity Tangency,INTC,3.112212149823574e-13,Equity,Tech,tangency,False
2022-12-01,Equity Tangency,NVDA,4.237395132946155e-13,Equity,Tech,tangency,False
2022-12-01,Equity Tangency,QCOM,1.8448018688247534e-13,Equity,Tech,tangency,False
2022-12-01,Equity Tangency,AEP,0.0,Equity,Utilities,tangency,False
2022-12-01,Equity Tangency,D,0.0,Equity,Utilities,tangency,False
2022-12-01,Equity Tangency,DUK,0.0,Equity,Utilities,tangency,False
2022-12-01,Equity Tangency,NEE,0.0,Equity,Utilities,tangency,False
2022-12-01,Equity Tangency,SO,0.0,Equity,Utilities,tangency,False
2023-01-03,Equity Tangency,CMCSA,0.0,Equity,Comm,tangency,False
2023-01-03,Equity Tangency,EA,1.3147128980999403e-13,Equity,Comm,tangency,False
2023-01-03,Equity Tangency,T,1.5868863107433476e-13,Equity,Comm,tangency,False
2023-01-03,Equity Tangency,TMUS,0.008839561292117722,Equity,Comm,tangency,False
2023-01-03,Equity Tangency,TTWO,0.0,Equity,Comm,tangency,False
2023-01-03,Equity Tangency,DIS,0.0,Equity,Consumer,tangency,False
2023-01-03,Equity Tangency,KO,2.1784666476558842e-13,Equity,Consumer,tangency,False
2023-01-03,Equity Tangency,NKE,0.0,Equity,Consumer,tangency,False
2023-01-03,Equity Tangency,SBUX,8.248932900829855e-14,Equity,Consumer,tangency,False
2023-01-03,Equity Tangency,WMT,1.8338845563154485e-13,Equity,Consumer,tangency,False
2023-01-03,Equity Tangency,COP,0.0,Equity,Energy,tangency,False
2023-01-03,Equity Tangency,CVX,0.01808897464353936,Equity,Energy,tangency,False
2023-01-03,Equity Tangency,OXY,0.14050006541085502,Equity,Energy,tangency,False
2023-01-03,Equity Tangency,SLB,0.021192688795278292,Equity,Energy,tangency,False
2023-01-03,Equity Tangency,XOM,0.1999999999998307,Equity,Energy,tangency,False
2023-01-03,Equity Tangency,GS,2.6990774423305134e-14,Equity,Financials,tangency,False
2023-01-03,Equity Tangency,MS,0.0,Equity,Financials,tangency,False
2023-01-03,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-01-03,Equity Tangency,V,7.523886276737103e-14,Equity,Financials,tangency,False
2023-01-03,Equity Tangency,WFC,0.0,Equity,Financials,tangency,False
2023-01-03,Equity Tangency,ABBV,0.13574784452159167,Equity,Healthcare,tangency,False
2023-01-03,Equity Tangency,ABT,0.0,Equity,Healthcare,tangency,False
2023-01-03,Equity Tangency,AMGN,0.16382358609914355,Equity,Healthcare,tangency,False
2023-01-03,Equity Tangency,GILD,0.11180727923586066,Equity,Healthcare,tangency,False
2023-01-03,Equity Tangency,MRK,0.19999999999988247,Equity,Healthcare,tangency,False
2023-01-03,Equity Tangency,BA,7.229428446507322e-14,Equity,Industrials,tangency,False
2023-01-03,Equity Tangency,CAT,5.034306574754839e-14,Equity,Industrials,tangency,False
2023-01-03,Equity Tangency,GE,0.0,Equity,Industrials,tangency,False
2023-01-03,Equity Tangency,MMM,0.0,Equity,Industrials,tangency,False
2023-01-03,Equity Tangency,UPS,8.064714823516151e-15,Equity,Industrials,tangency,False
2023-01-03,Equity Tangency,DD,0.0,Equity,Materials,tangency,False
2023-01-03,Equity Tangency,DOW,0.0,Equity,Materials,tangency,False
2023-01-03,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-01-03,Equity Tangency,NUE,1.1041713657249743e-13,Equity,Materials,tangency,False
2023-01-03,Equity Tangency,SHW,0.0,Equity,Materials,tangency,False
2023-01-03,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-01-03,Equity Tangency,CCI,0.0,Equity,RealEstate,tangency,False
2023-01-03,Equity Tangency,O,9.748788007742898e-14,Equity,RealEstate,tangency,False
2023-01-03,Equity Tangency,PLD,0.0,Equity,RealEstate,tangency,False
2023-01-03,Equity Tangency,PSA,0.0,Equity,RealEstate,tangency,False
2023-01-03,Equity Tangency,ADBE,0.0,Equity,Tech,tangency,False
2023-01-03,Equity Tangency,AMD,0.0,Equity,Tech,tangency,False
2023-01-03,Equity Tangency,INTC,0.0,Equity,Tech,tangency,False
2023-01-03,Equity Tangency,NVDA,0.0,Equity,Tech,tangency,False
2023-01-03,Equity Tangency,QCOM,0.0,Equity,Tech,tangency,False
2023-01-03,Equity Tangency,AEP,1.8601436269250582e-13,Equity,Utilities,tangency,False
2023-01-03,Equity Tangency,D,3.490444444723301e-14,Equity,Utilities,tangency,False
2023-01-03,Equity Tangency,DUK,1.606692053138219e-13,Equity,Utilities,tangency,False
2023-01-03,Equity Tangency,NEE,1.2346154444081321e-13,Equity,Utilities,tangency,False
2023-01-03,Equity Tangency,SO,1.8063761365982216e-13,Equity,Utilities,tangency,False
2023-02-01,Equity Tangency,CMCSA,1.8540169577550852e-14,Equity,Comm,tangency,False
2023-02-01,Equity Tangency,EA,0.0,Equity,Comm,tangency,False
2023-02-01,Equity Tangency,T,0.0,Equity,Comm,tangency,False
2023-02-01,Equity Tangency,TMUS,0.16891144436943856,Equity,Comm,tangency,False
2023-02-01,Equity Tangency,TTWO,3.78832785998277e-14,Equity,Comm,tangency,False
2023-02-01,Equity Tangency,DIS,6.981763567317967e-14,Equity,Consumer,tangency,False
2023-02-01,Equity Tangency,KO,0.0,Equity,Consumer,tangency,False
2023-02-01,Equity Tangency,NKE,6.276294672766948e-14,Equity,Consumer,tangency,False
2023-02-01,Equity Tangency,SBUX,0.0,Equity,Consumer,tangency,False
2023-02-01,Equity Tangency,WMT,0.0,Equity,Consumer,tangency,False
2023-02-01,Equity Tangency,COP,2.5941520823139594e-12,Equity,Energy,tangency,False
2023-02-01,Equity Tangency,CVX,0.0,Equity,Energy,tangency,False
2023-02-01,Equity Tangency,OXY,0.09067751636886134,Equity,Energy,tangency,False
2023-02-01,Equity Tangency,SLB,2.5630032332307627e-12,Equity,Energy,tangency,False
2023-02-01,Equity Tangency,XOM,0.19999999999830212,Equity,Energy,tangency,False
2023-02-01,Equity Tangency,GS,0.0,Equity,Financials,tangency,False
2023-02-01,Equity Tangency,MS,1.1651603567126207e-15,Equity,Financials,tangency,False
2023-02-01,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-02-01,Equity Tangency,V,0.0,Equity,Financials,tangency,False
2023-02-01,Equity Tangency,WFC,2.260415722239643e-14,Equity,Financials,tangency,False
2023-02-01,Equity Tangency,ABBV,0.0,Equity,Healthcare,tangency,False
2023-02-01,Equity Tangency,ABT,5.676472584232744e-15,Equity,Healthcare,tangency,False
2023-02-01,Equity Tangency,AMGN,1.0811223271294051e-12,Equity,Healthcare,tangency,False
2023-02-01,Equity Tangency,GILD,0.17609912728287974,Equity,Healthcare,tangency,False
2023-02-01,Equity Tangency,MRK,0.1999999999971346,Equity,Healthcare,tangency,False
2023-02-01,Equity Tangency,BA,0.0,Equity,Industrials,tangency,False
2023-02-01,Equity Tangency,CAT,0.0,Equity,Industrials,tangency,False
2023-02-01,Equity Tangency,GE,0.0,Equity,Industrials,tangency,False
2023-02-01,Equity Tangency,MMM,3.8894873266759435e-14,Equity,Industrials,tangency,False
2023-02-01,Equity Tangency,UPS,2.470843167241334e-16,Equity,Industrials,tangency,False
2023-02-01,Equity Tangency,DD,1.8197583249306543e-14,Equity,Materials,tangency,False
2023-02-01,Equity Tangency,DOW,1.0253148559423311e-14,Equity,Materials,tangency,False
2023-02-01,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-02-01,Equity Tangency,NUE,0.16431191197613762,Equity,Materials,tangency,False
2023-02-01,Equity Tangency,SHW,0.0,Equity,Materials,tangency,False
2023-02-01,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-02-01,Equity Tangency,CCI,1.3981052184661337e-14,Equity,RealEstate,tangency,False
2023-02-01,Equity Tangency,O,0.0,Equity,RealEstate,tangency,False
2023-02-01,Equity Tangency,PLD,4.632315397541565e-14,Equity,RealEstate,tangency,False
2023-02-01,Equity Tangency,PSA,1.8891702825147483e-14,Equity,RealEstate,tangency,False
2023-02-01,Equity Tangency,ADBE,9.96597112890061e-14,Equity,Tech,tangency,False
2023-02-01,Equity Tangency,AMD,1.6315232187907352e-13,Equity,Tech,tangency,False
2023-02-01,Equity Tangency,INTC,1.6451155666601706e-13,Equity,Tech,tangency,False
2023-02-01,Equity Tangency,NVDA,1.207919450314688e-13,Equity,Tech,tangency,False
2023-02-01,Equity Tangency,QCOM,9.443410210068848e-14,Equity,Tech,tangency,False
2023-02-01,Equity Tangency,AEP,0.0,Equity,Utilities,tangency,False
2023-02-01,Equity Tangency,D,0.0,Equity,Utilities,tangency,False
2023-02-01,Equity Tangency,DUK,0.0,Equity,Utilities,tangency,False
2023-02-01,Equity Tangency,NEE,0.0,Equity,Utilities,tangency,False
2023-02-01,Equity Tangency,SO,0.0,Equity,Utilities,tangency,False
2023-03-01,Equity Tangency,CMCSA,0.0,Equity,Comm,tangency,False
2023-03-01,Equity Tangency,EA,1.1781204050003279e-14,Equity,Comm,tangency,False
2023-03-01,Equity Tangency,T,0.06513454151499608,Equity,Comm,tangency,False
2023-03-01,Equity Tangency,TMUS,1.4473909067520947e-14,Equity,Comm,tangency,False
2023-03-01,Equity Tangency,TTWO,0.0,Equity,Comm,tangency,False
2023-03-01,Equity Tangency,DIS,0.0,Equity,Consumer,tangency,False
2023-03-01,Equity Tangency,KO,1.8784928007529393e-14,Equity,Consumer,tangency,False
2023-03-01,Equity Tangency,NKE,0.0,Equity,Consumer,tangency,False
2023-03-01,Equity Tangency,SBUX,0.020610165270415537,Equity,Consumer,tangency,False
2023-03-01,Equity Tangency,WMT,0.039629278650656914,Equity,Consumer,tangency,False
2023-03-01,Equity Tangency,COP,0.0,Equity,Energy,tangency,False
2023-03-01,Equity Tangency,CVX,0.0,Equity,Energy,tangency,False
2023-03-01,Equity Tangency,OXY,0.0907629359494542,Equity,Energy,tangency,False
2023-03-01,Equity Tangency,SLB,0.0,Equity,Energy,tangency,False
2023-03-01,Equity Tangency,XOM,0.19999999999992535,Equity,Energy,tangency,False
2023-03-01,Equity Tangency,GS,4.474207534682467e-15,Equity,Financials,tangency,False
2023-03-01,Equity Tangency,MS,4.790469507049914e-15,Equity,Financials,tangency,False
2023-03-01,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-03-01,Equity Tangency,V,6.800712939848949e-15,Equity,Financials,tangency,False
2023-03-01,Equity Tangency,WFC,0.0,Equity,Financials,tangency,False
2023-03-01,Equity Tangency,ABBV,0.020506656489691383,Equity,Healthcare,tangency,False
2023-03-01,Equity Tangency,ABT,0.0,Equity,Healthcare,tangency,False
2023-03-01,Equity Tangency,AMGN,0.013601085210085366,Equity,Healthcare,tangency,False
2023-03-01,Equity Tangency,GILD,0.19999999999992535,Equity,Healthcare,tangency,False
2023-03-01,Equity Tangency,MRK,0.19999999999992535,Equity,Healthcare,tangency,False
2023-03-01,Equity Tangency,BA,5.406683813058509e-16,Equity,Industrials,tangency,False
2023-03-01,Equity Tangency,CAT,0.07888176145406987,Equity,Industrials,tangency,False
2023-03-01,Equity Tangency,GE,6.245369500393521e-15,Equity,Industrials,tangency,False
2023-03-01,Equity Tangency,MMM,0.0,Equity,Industrials,tangency,False
2023-03-01,Equity Tangency,UPS,1.8574194524209828e-15,Equity,Industrials,tangency,False
2023-03-01,Equity Tangency,DD,0.0,Equity,Materials,tangency,False
2023-03-01,Equity Tangency,DOW,0.0,Equity,Materials,tangency,False
2023-03-01,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-03-01,Equity Tangency,NUE,0.07087357546069571,Equity,Materials,tangency,False
2023-03-01,Equity Tangency,SHW,9.275073991239747e-15,Equity,Materials,tangency,False
2023-03-01,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-03-01,Equity Tangency,CCI,0.0,Equity,RealEstate,tangency,False
2023-03-01,Equity Tangency,O,1.8258561474010223e-14,Equity,RealEstate,tangency,False
2023-03-01,Equity Tangency,PLD,0.0,Equity,RealEstate,tangency,False
2023-03-01,Equity Tangency,PSA,0.0,Equity,RealEstate,tangency,False
2023-03-01,Equity Tangency,ADBE,0.0,Equity,Tech,tangency,False
2023-03-01,Equity Tangency,AMD,0.0,Equity,Tech,tangency,False
2023-03-01,Equity Tangency,INTC,0.0,Equity,Tech,tangency,False
2023-03-01,Equity Tangency,NVDA,0.0,Equity,Tech,tangency,False
2023-03-01,Equity Tangency,QCOM,0.0,Equity,Tech,tangency,False
2023-03-01,Equity Tangency,AEP,1.616456048804212e-14,Equity,Utilities,tangency,False
2023-03-01,Equity Tangency,D,0.0,Equity,Utilities,tangency,False
2023-03-01,Equity Tangency,DUK,1.782967040045043e-14,Equity,Utilities,tangency,False
2023-03-01,Equity Tangency,NEE,1.0899659834872577e-14,Equity,Utilities,tangency,False
2023-03-01,Equity Tangency,SO,1.6793480408675342e-14,Equity,Utilities,tangency,False
2023-04-03,Equity Tangency,CMCSA,0.0,Equity,Comm,tangency,False
2023-04-03,Equity Tangency,EA,2.2186288804445582e-14,Equity,Comm,tangency,False
2023-04-03,Equity Tangency,T,0.11715891177025843,Equity,Comm,tangency,False
2023-04-03,Equity Tangency,TMUS,9.571745167076278e-15,Equity,Comm,tangency,False
2023-04-03,Equity Tangency,TTWO,0.0,Equity,Comm,tangency,False
2023-04-03,Equity Tangency,DIS,0.0,Equity,Consumer,tangency,False
2023-04-03,Equity Tangency,KO,3.452006236885283e-14,Equity,Consumer,tangency,False
2023-04-03,Equity Tangency,NKE,0.0,Equity,Consumer,tangency,False
2023-04-03,Equity Tangency,SBUX,0.06244401705183155,Equity,Consumer,tangency,False
2023-04-03,Equity Tangency,WMT,0.0033114824544707108,Equity,Consumer,tangency,False
2023-04-03,Equity Tangency,COP,0.0,Equity,Energy,tangency,False
2023-04-03,Equity Tangency,CVX,0.0,Equity,Energy,tangency,False
2023-04-03,Equity Tangency,OXY,0.0,Equity,Energy,tangency,False
2023-04-03,Equity Tangency,SLB,0.0,Equity,Energy,tangency,False
2023-04-03,Equity Tangency,XOM,0.19999999999984797,Equity,Energy,tangency,False
2023-04-03,Equity Tangency,GS,0.0,Equity,Financials,tangency,False
2023-04-03,Equity Tangency,MS,0.0,Equity,Financials,tangency,False
2023-04-03,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-04-03,Equity Tangency,V,0.0,Equity,Financials,tangency,False
2023-04-03,Equity Tangency,WFC,0.0,Equity,Financials,tangency,False
2023-04-03,Equity Tangency,ABBV,3.812273649709988e-14,Equity,Healthcare,tangency,False
2023-04-03,Equity Tangency,ABT,0.0,Equity,Healthcare,tangency,False
2023-04-03,Equity Tangency,AMGN,0.017085588723856713,Equity,Healthcare,tangency,False
2023-04-03,Equity Tangency,GILD,0.19999999999984797,Equity,Healthcare,tangency,False
2023-04-03,Equity Tangency,MRK,0.19999999999984797,Equity,Healthcare,tangency,False
2023-04-03,Equity Tangency,BA,0.0,Equity,Industrials,tangency,False
2023-04-03,Equity Tangency,CAT,0.0,Equity,Industrials,tangency,False
2023-04-03,Equity Tangency,GE,0.19999999999984797,Equity,Industrials,tangency,False
2023-04-03,Equity Tangency,MMM,0.0,Equity,Industrials,tangency,False
2023-04-03,Equity Tangency,UPS,0.0,Equity,Industrials,tangency,False
2023-04-03,Equity Tangency,DD,0.0,Equity,Materials,tangency,False
2023-04-03,Equity Tangency,DOW,0.0,Equity,Materials,tangency,False
2023-04-03,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-04-03,Equity Tangency,NUE,0.0,Equity,Materials,tangency,False
2023-04-03,Equity Tangency,SHW,6.367785597982856e-15,Equity,Materials,tangency,False
2023-04-03,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-04-03,Equity Tangency,CCI,0.0,Equity,RealEstate,tangency,False
2023-04-03,Equity Tangency,O,1.68859121442408e-14,Equity,RealEstate,tangency,False
2023-04-03,Equity Tangency,PLD,0.0,Equity,RealEstate,tangency,False
2023-04-03,Equity Tangency,PSA,0.0,Equity,RealEstate,tangency,False
2023-04-03,Equity Tangency,ADBE,0.0,Equity,Tech,tangency,False
2023-04-03,Equity Tangency,AMD,0.0,Equity,Tech,tangency,False
2023-04-03,Equity Tangency,INTC,0.0,Equity,Tech,tangency,False
2023-04-03,Equity Tangency,NVDA,0.0,Equity,Tech,tangency,False
2023-04-03,Equity Tangency,QCOM,0.0,Equity,Tech,tangency,False
2023-04-03,Equity Tangency,AEP,1.579584952749604e-14,Equity,Utilities,tangency,False
2023-04-03,Equity Tangency,D,0.0,Equity,Utilities,tangency,False
2023-04-03,Equity Tangency,DUK,1.772326222447875e-14,Equity,Utilities,tangency,False
2023-04-03,Equity Tangency,NEE,2.7965475253523503e-15,Equity,Utilities,tangency,False
2023-04-03,Equity Tangency,SO,2.6789437933770816e-14,Equity,Utilities,tangency,False
2023-05-01,Equity Tangency,CMCSA,0.0,Equity,Comm,tangency,False
2023-05-01,Equity Tangency,EA,2.2146175347104828e-14,Equity,Comm,tangency,False
2023-05-01,Equity Tangency,T,1.4903000539952486e-14,Equity,Comm,tangency,False
2023-05-01,Equity Tangency,TMUS,7.229213462083423e-15,Equity,Comm,tangency,False
2023-05-01,Equity Tangency,TTWO,0.0,Equity,Comm,tangency,False
2023-05-01,Equity Tangency,DIS,0.0,Equity,Consumer,tangency,False
2023-05-01,Equity Tangency,KO,2.4251187563282458e-14,Equity,Consumer,tangency,False
2023-05-01,Equity Tangency,NKE,0.0,Equity,Consumer,tangency,False
2023-05-01,Equity Tangency,SBUX,0.19999999999993415,Equity,Consumer,tangency,False
2023-05-01,Equity Tangency,WMT,3.2810213033570147e-14,Equity,Consumer,tangency,False
2023-05-01,Equity Tangency,COP,0.0,Equity,Energy,tangency,False
2023-05-01,Equity Tangency,CVX,0.0,Equity,Energy,tangency,False
2023-05-01,Equity Tangency,OXY,0.0,Equity,Energy,tangency,False
2023-05-01,Equity Tangency,SLB,0.0,Equity,Energy,tangency,False
2023-05-01,Equity Tangency,XOM,0.19791135813043076,Equity,Energy,tangency,False
2023-05-01,Equity Tangency,GS,0.0,Equity,Financials,tangency,False
2023-05-01,Equity Tangency,MS,0.0,Equity,Financials,tangency,False
2023-05-01,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-05-01,Equity Tangency,V,0.0,Equity,Financials,tangency,False
2023-05-01,Equity Tangency,WFC,0.0,Equity,Financials,tangency,False
2023-05-01,Equity Tangency,ABBV,3.243608252048067e-14,Equity,Healthcare,tangency,False
2023-05-01,Equity Tangency,ABT,0.0,Equity,Healthcare,tangency,False
2023-05-01,Equity Tangency,AMGN,3.719337681852576e-14,Equity,Healthcare,tangency,False
2023-05-01,Equity Tangency,GILD,0.19999999999993415,Equity,Healthcare,tangency,False
2023-05-01,Equity Tangency,MRK,0.19999999999993415,Equity,Healthcare,tangency,False
2023-05-01,Equity Tangency,BA,0.0,Equity,Industrials,tangency,False
2023-05-01,Equity Tangency,CAT,0.0,Equity,Industrials,tangency,False
2023-05-01,Equity Tangency,GE,0.19999999999993415,Equity,Industrials,tangency,False
2023-05-01,Equity Tangency,MMM,0.0,Equity,Industrials,tangency,False
2023-05-01,Equity Tangency,UPS,0.0,Equity,Industrials,tangency,False
2023-05-01,Equity Tangency,DD,0.0,Equity,Materials,tangency,False
2023-05-01,Equity Tangency,DOW,0.0,Equity,Materials,tangency,False
2023-05-01,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-05-01,Equity Tangency,NUE,0.0,Equity,Materials,tangency,False
2023-05-01,Equity Tangency,SHW,0.0,Equity,Materials,tangency,False
2023-05-01,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-05-01,Equity Tangency,CCI,0.0,Equity,RealEstate,tangency,False
2023-05-01,Equity Tangency,O,1.0667920161609812e-14,Equity,RealEstate,tangency,False
2023-05-01,Equity Tangency,PLD,0.0,Equity,RealEstate,tangency,False
2023-05-01,Equity Tangency,PSA,0.0,Equity,RealEstate,tangency,False
2023-05-01,Equity Tangency,ADBE,0.0,Equity,Tech,tangency,False
2023-05-01,Equity Tangency,AMD,0.0,Equity,Tech,tangency,False
2023-05-01,Equity Tangency,INTC,0.0,Equity,Tech,tangency,False
2023-05-01,Equity Tangency,NVDA,0.002088641869592654,Equity,Tech,tangency,False
2023-05-01,Equity Tangency,QCOM,0.0,Equity,Tech,tangency,False
2023-05-01,Equity Tangency,AEP,1.126446936494123e-14,Equity,Utilities,tangency,False
2023-05-01,Equity Tangency,D,3.9595186029093295e-16,Equity,Utilities,tangency,False
2023-05-01,Equity Tangency,DUK,1.7093038482769288e-14,Equity,Utilities,tangency,False
2023-05-01,Equity Tangency,NEE,6.484115489761469e-15,Equity,Utilities,tangency,False
2023-05-01,Equity Tangency,SO,2.3192470128970336e-14,Equity,Utilities,tangency,False
2023-06-01,Equity Tangency,CMCSA,1.440127521487907e-14,Equity,Comm,tangency,False
2023-06-01,Equity Tangency,EA,2.995845008887901e-13,Equity,Comm,tangency,False
2023-06-01,Equity Tangency,T,7.163293266153305e-14,Equity,Comm,tangency,False
2023-06-01,Equity Tangency,TMUS,3.9068011505494985e-13,Equity,Comm,tangency,False
2023-06-01,Equity Tangency,TTWO,3.388862347973033e-13,Equity,Comm,tangency,False
2023-06-01,Equity Tangency,DIS,0.0,Equity,Consumer,tangency,False
2023-06-01,Equity Tangency,KO,4.126031423430259e-13,Equity,Consumer,tangency,False
2023-06-01,Equity Tangency,NKE,0.0,Equity,Consumer,tangency,False
2023-06-01,Equity Tangency,SBUX,0.004259240924936336,Equity,Consumer,tangency,False
2023-06-01,Equity Tangency,WMT,0.12816820112555707,Equity,Consumer,tangency,False
2023-06-01,Equity Tangency,COP,1.3281635536702645e-13,Equity,Energy,tangency,False
2023-06-01,Equity Tangency,CVX,1.410363735278169e-13,Equity,Energy,tangency,False
2023-06-01,Equity Tangency,OXY,0.0,Equity,Energy,tangency,False
2023-06-01,Equity Tangency,SLB,5.3767574531518905e-14,Equity,Energy,tangency,False
2023-06-01,Equity Tangency,XOM,4.132072917855202e-13,Equity,Energy,tangency,False
2023-06-01,Equity Tangency,GS,1.760299797471418e-14,Equity,Financials,tangency,False
2023-06-01,Equity Tangency,MS,0.0,Equity,Financials,tangency,False
2023-06-01,Equity Tangency,USB,0.0,Equity,Financials,tangency,False
2023-06-01,Equity Tangency,V,1.648019314727752e-13,Equity,Financials,tangency,False
2023-06-01,Equity Tangency,WFC,0.0,Equity,Financials,tangency,False
2023-06-01,Equity Tangency,ABBV,4.856516440614594e-13,Equity,Healthcare,tangency,False
2023-06-01,Equity Tangency,ABT,2.9236759097422315e-14,Equity,Healthcare,tangency,False
2023-06-01,Equity Tangency,AMGN,3.6596940967632964e-13,Equity,Healthcare,tangency,False
2023-06-01,Equity Tangency,GILD,0.17183110585257325,Equity,Healthcare,tangency,False
2023-06-01,Equity Tangency,MRK,0.19999999999876006,Equity,Healthcare,tangency,False
2023-06-01,Equity Tangency,BA,0.12699350279028895,Equity,Industrials,tangency,False
2023-06-01,Equity Tangency,CAT,0.0,Equity,Industrials,tangency,False
2023-06-01,Equity Tangency,GE,0.19999999999876006,Equity,Industrials,tangency,False
2023-06-01,Equity Tangency,MMM,0.0,Equity,Industrials,tangency,False
2023-06-01,Equity Tangency,UPS,1.0243646993070519e-13,Equity,Industrials,tangency,False
2023-06-01,Equity Tangency,DD,0.0,Equity,Materials,tangency,False
2023-06-01,Equity Tangency,DOW,0.0,Equity,Materials,tangency,False
2023-06-01,Equity Tangency,NEM,0.0,Equity,Materials,tangency,False
2023-06-01,Equity Tangency,NUE,0.0,Equity,Materials,tangency,False
2023-06-01,Equity Tangency,SHW,0.0,Equity,Materials,tangency,False
2023-06-01,Equity Tangency,AMT,0.0,Equity,RealEstate,tangency,False
2023-06-01,Equity Tangency,CCI,0.0,Equity,RealEstate,tangency,False
2023-06-01,Equity Tangency,O,2.4355580019830875e-13,Equity,RealEstate,tangency,False
2023-06-01,Equity Tangency,PLD,0.0,Equity,RealEstate,tangency,False
2023-06-01,Equity Tangency,PSA,1.942793695769854e-13,Equity,RealEstate,tangency,False
2023-06-01,Equity Tangency,ADBE,0.0,Equity,Tech,tangency,False
2023-06-01,Equity Tangency,AMD,0.0,Equity,Tech,tangency,False
2023-06-01,Equity Tangency,INTC,0.0,Equity,Tech,tangency,False
2023-06-01,Equity Tangency,NVDA,0.16874794930446502,Equity,Tech,tangency,False
2023-06-01,Equity Tangency,QCOM,0.0,Equity,Tech,tangency,False
2023-06-01,Equity Tangency,AEP,9.73368607447109e-14,Equity,Utilities,tangency,False
2023-06-01,Equity Tangency,D,0.0,Equity,Utilities,tangency,False
2023-06-01,Equity Tangency,DUK,1.455458204963599e-13,Equity,Utilities,tangency,False
2023-06-01,Equity Tangency,NEE,1.8179545017573796e-13,Equity,Utilities,tangency,False
2023-06-01,Equity Tangency,SO,3.625475504701915e-13,Equity,Utilities,tangency,False
2023-07-03,Equity Tangency,CMCSA,0.0,Equity,Comm,tangency,False
2023-07-03,Equity Tangency,EA,0.0,Equity,Comm,tangency,False
2023-07-03,Equity Tangency,T,0.0,Equity,Comm,tangency,False
2023-07-03,Equity Tangency,TMUS,0.0,Equity,Comm,tangency,False
2023-07-03,Equity Tangency,TTWO,0.0,Equity,Comm,tangency,False
2023-07-03,Equity Tangency,DIS,2.298274223795729e-13,Equity,Consumer,tangency,False
2023-07-03,Equity Tangency,KO,0.0,Equity,Consumer,tangency,False
2023-07-03,Equity Tangency,NKE,1.4684459055475213e-13,Equity,Consumer,tangency,False
2023-07-03,Equity Tangency,SBUX,1.2922648903992365e-13,Equity,Consumer,tangency,False
2023-07-03,Equity Tangency,WMT,0.19999999999840937,Equity,Consumer,tangency,False
2023-07-03,Equity Tangency,COP,1.1149798751591327e-14,Equity,Energy,tangency,False
2023-07-03,Equity Tangency,CVX,0.0,Equity,Energy,tangency,False
2023-07-03,Equity Tangency,OXY,8.27007289033351e-14,Equity,Energy,tangency,False
2023-07-03,Equity Tangency,SLB,0.04547309704913795,Equity,Energy,tangency,False
2023-07-03,Equity Tangency,XOM,0.0,Equity,Energy,tangency,False
2023-07-03,Equity Tangency,GS,3.0848514319819513e-14,Equity,Financials,tangency,False
2023-07-03,Equity Tangency,MS,6.30350233153246e-14,Equity,Financials,tangency,False
2023-07-03,Equity Tangency,USB,2.950211560075526e-13,Equity,Financials,tangency,False
2023-07-03,Equity Tangency,V,0.0,Equity,Financials,tangency,False
2023-07-03,Equity Tangency,WFC,7.66076634121538e-14,Equity,Financials,tangency,False
2023-07-03,Equity Tangency,ABBV,0.0,Equity,Healthcare,tangency,False
2023-07-03,Equity Tangency,ABT,0.0,Equity,Healthcare,tangency,False
2023-07-03,Equity Tangency,AMGN,0.0,Equity,Healthcare,tangency,False
2023-07-03,Equity Tangency,GILD,0.1403206836746235,Equity,Healthcare,tangency,False
2023-07-03,Equity Tangency,MRK,0.19999999999571297,Equity,Healthcare,tangency,False
2023-07-03,Equity Tangency,BA,0.020335103042077946,Equity,Industrials,tangency,False
2023-07-03,Equity Tangency,CAT,0.0,Equity,Industrials,tangency,False
2023-07-03,Equity Tangency,GE,0.19999999999941478,Equity,Industrials,tangency,False
2023-07-03,Equity Tangency,MMM,1.8901665754167522e-13,Equity,Industrials,tangency,False
