date,ticker,sector,headline_count,base_compound,neg,neu,pos,compound,sentiment_score_0_100,sentiment_label,finance_lexicon_effect
2020-01-03,BA,Industrials,1,-0.3182,0.277,0.723,0.0,-0.3182,34.089999999999996,negative,0.0
2020-01-03,CAT,Industrials,2,-0.18455,0.2,0.6815,0.1185,-0.18455,40.7725,negative,0.0
2020-01-03,GE,Industrials,2,0.10774999999999998,0.107,0.704,0.1885,0.10774999999999998,55.3875,positive,0.0
2020-01-03,MMM,Industrials,2,-0.2294,0.1225,0.792,0.086,-0.2294,38.53,negative,0.0
2020-01-03,NEM,Materials,2,-0.5233,0.1965,0.761,0.042,-0.5233,23.835,negative,0.0
2020-01-03,NUE,Materials,1,0.3818,0.0,0.729,0.271,0.3818,69.08999999999999,positive,0.0
2020-01-03,AMT,RealEstate,3,-0.16990000000000002,0.15166666666666667,0.7986666666666666,0.049666666666666665,-0.16990000000000002,41.504999999999995,negative,0.0
2020-01-03,CCI,RealEstate,1,-0.3182,0.204,0.796,0.0,-0.3182,34.089999999999996,negative,0.0
2020-01-03,PSA,RealEstate,1,0.296,0.0,0.804,0.196,0.296,64.8,positive,0.0
2020-01-03,AMD,Tech,8,0.1907125,0.0,0.85075,0.14925,0.1907125,59.535625,positive,0.0
2020-01-03,INTC,Tech,7,0.20162857142857143,0.0,0.8561428571428572,0.14385714285714285,0.20162857142857143,60.081428571428575,positive,0.0
2020-01-03,NVDA,Tech,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-03,QCOM,Tech,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-03,DUK,Utilities,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-03,NEE,Utilities,3,0.2817,0.0,0.7316666666666668,0.2683333333333333,0.34830000000000005,67.415,positive,0.06660000000000005
2020-01-06,CMCSA,Comm,8,0.09106249999999999,0.052500000000000005,0.8592500000000001,0.08825,0.09106249999999999,54.553125,positive,0.0
2020-01-06,EA,Comm,2,0.1909,0.0,0.888,0.112,0.1909,59.545,positive,0.0
2020-01-06,T,Comm,6,0.2394666666666667,0.041166666666666664,0.7608333333333334,0.19799999999999998,0.2394666666666667,61.973333333333336,positive,0.0
2020-01-06,DIS,Consumer,16,0.084775,0.057125,0.8110625,0.1318125,0.11584375000000001,55.792187500000004,positive,0.031068750000000006
2020-01-06,KO,Consumer,4,0.2263,0.0,0.8445,0.1555,0.2263,61.315,positive,0.0
2020-01-06,NKE,Consumer,3,0.020233333333333325,0.12666666666666668,0.7963333333333334,0.077,0.020233333333333325,51.01166666666666,neutral,0.0
2020-01-06,SBUX,Consumer,4,0.13935,0.0,0.93825,0.06175,0.13935,56.9675,positive,0.0
2020-01-06,WMT,Consumer,17,0.06328823529411765,0.03535294117647059,0.887764705882353,0.07688235294117647,0.06328823529411765,53.164411764705875,positive,0.0
2020-01-06,COP,Energy,3,0.09106666666666667,0.0,0.9503333333333334,0.049666666666666665,0.09106666666666667,54.553333333333335,positive,0.0
2020-01-06,CVX,Energy,4,0.0876,0.05775,0.841,0.10125,0.0876,54.379999999999995,positive,0.0
2020-01-06,OXY,Energy,11,0.06608181818181817,0.046636363636363636,0.8054545454545454,0.148,0.06608181818181817,53.30409090909091,positive,0.0
2020-01-06,SLB,Energy,8,0.0662,0.042375,0.83875,0.118875,0.0662,53.31,positive,0.0
2020-01-06,XOM,Energy,8,0.11624999999999999,0.02675,0.86375,0.10949999999999999,0.11624999999999999,55.8125,positive,0.0
2020-01-06,GS,Financials,1,0.4588,0.0,0.8,0.2,0.4588,72.94,positive,0.0
2020-01-06,MS,Financials,2,0.5081,0.0,0.6905,0.3095,0.5081,75.405,positive,0.0
2020-01-06,USB,Financials,5,0.002379999999999999,0.0166,0.9401999999999999,0.0432,0.002379999999999999,50.119,neutral,0.0
2020-01-06,V,Financials,2,0.2053,0.087,0.716,0.197,0.2053,60.265,positive,0.0
2020-01-06,WFC,Financials,2,0.24695,0.0,0.9095,0.0905,0.24695,62.3475,positive,0.0
2020-01-06,ABBV,Healthcare,2,0.10115,0.0,0.8845000000000001,0.1155,0.10115,55.057500000000005,positive,0.0
2020-01-06,ABT,Healthcare,1,0.4939,0.0,0.802,0.198,0.4939,74.695,positive,0.0
2020-01-06,AMGN,Healthcare,2,0.3481,0.0,0.8089999999999999,0.191,0.3481,67.405,positive,0.0
2020-01-06,GILD,Healthcare,2,0.58365,0.0,0.6785,0.3215,0.58365,79.1825,positive,0.0
2020-01-06,MRK,Healthcare,5,0.1091,0.012,0.9347999999999999,0.0534,0.1091,55.455,positive,0.0
2020-01-06,BA,Industrials,9,0.07211111111111111,0.05455555555555555,0.8102222222222222,0.13522222222222224,0.07211111111111111,53.605555555555554,positive,0.0
2020-01-06,CAT,Industrials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,GE,Industrials,4,0.148475,0.0885,0.74225,0.16925,0.148475,57.42375,positive,0.0
2020-01-06,DD,Materials,1,-0.4019,0.278,0.722,0.0,-0.4019,29.905000000000005,negative,0.0
2020-01-06,DOW,Materials,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,NEM,Materials,5,0.12283999999999999,0.0,0.9262,0.0738,0.12283999999999999,56.142,positive,0.0
2020-01-06,NUE,Materials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,CCI,RealEstate,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,PLD,RealEstate,1,0.296,0.0,0.732,0.268,0.296,64.8,positive,0.0
2020-01-06,PSA,RealEstate,2,0.148,0.0,0.866,0.134,0.148,57.4,positive,0.0
2020-01-06,ADBE,Tech,2,-0.41925,0.4,0.6,0.0,-0.41925,29.037499999999998,negative,0.0
2020-01-06,AMD,Tech,6,0.06670000000000001,0.04466666666666667,0.9041666666666667,0.051166666666666666,0.06670000000000001,53.335,positive,0.0
2020-01-06,INTC,Tech,3,-0.031233333333333325,0.08933333333333333,0.8596666666666666,0.051,-0.031233333333333325,48.43833333333333,neutral,0.0
2020-01-06,NVDA,Tech,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,QCOM,Tech,1,0.3182,0.0,0.813,0.187,0.3182,65.91,positive,0.0
2020-01-06,D,Utilities,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,DUK,Utilities,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-06,NEE,Utilities,2,0.31845,0.0,0.8029999999999999,0.197,0.31845,65.9225,positive,0.0
2020-01-06,SO,Utilities,1,-0.2732,0.344,0.656,0.0,-0.2732,36.34,negative,0.0
2020-01-07,CMCSA,Comm,1,0.8779,0.0,0.558,0.442,0.8779,93.895,positive,0.0
2020-01-07,T,Comm,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,TMUS,Comm,3,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,DIS,Consumer,8,0.05778749999999999,0.035625000000000004,0.852125,0.11224999999999999,0.104775,55.23875,positive,0.0469875
2020-01-07,KO,Consumer,4,0.15794999999999998,0.0,0.8905,0.10950000000000001,0.15794999999999998,57.8975,positive,0.0
2020-01-07,NKE,Consumer,1,0.3818,0.0,0.729,0.271,0.3818,69.08999999999999,positive,0.0
2020-01-07,SBUX,Consumer,4,0.050575,0.0,0.94225,0.05775,0.050575,52.52875,positive,0.0
2020-01-07,WMT,Consumer,5,0.08808,0.0,0.9016,0.0984,0.08808,54.403999999999996,positive,0.0
2020-01-07,CVX,Energy,3,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,OXY,Energy,6,0.03364999999999999,0.07983333333333333,0.8346666666666667,0.08533333333333333,0.03364999999999999,51.6825,neutral,0.0
2020-01-07,XOM,Energy,3,0.2044,0.0,0.8906666666666666,0.10933333333333332,0.2044,60.22,positive,0.0
2020-01-07,GS,Financials,5,0.059199999999999996,0.0,0.9464,0.0536,0.059199999999999996,52.959999999999994,positive,0.0
2020-01-07,MS,Financials,1,0.4404,0.0,0.756,0.244,0.4404,72.02,positive,0.0
2020-01-07,V,Financials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,WFC,Financials,4,0.0625,0.0,0.95825,0.04175,0.0625,53.125,positive,0.0
2020-01-07,ABBV,Healthcare,5,0.36258,0.0196,0.7504,0.22999999999999998,0.36258,68.12899999999999,positive,0.0
2020-01-07,ABT,Healthcare,3,0.3551666666666667,0.047999999999999994,0.6913333333333332,0.261,0.3551666666666667,67.75833333333333,positive,0.0
2020-01-07,AMGN,Healthcare,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,GILD,Healthcare,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,MRK,Healthcare,5,-0.17456,0.13340000000000002,0.8138,0.0528,-0.18584,40.708,negative,-0.011280000000000012
2020-01-07,BA,Industrials,7,0.05862857142857143,0.027142857142857142,0.8797142857142857,0.09314285714285715,0.05862857142857143,52.931428571428576,positive,0.0
2020-01-07,CAT,Industrials,4,0.1643,0.0,0.86725,0.13275,0.1643,58.214999999999996,positive,0.0
2020-01-07,GE,Industrials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,UPS,Industrials,1,-0.1027,0.135,0.865,0.0,-0.1027,44.865,negative,0.0
2020-01-07,DD,Materials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,NEM,Materials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,SHW,Materials,1,0.3818,0.0,0.729,0.271,0.3818,69.08999999999999,positive,0.0
2020-01-07,AMT,RealEstate,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,O,RealEstate,1,0.0,0.0,0.769,0.231,0.4588,72.94,positive,0.4588
2020-01-07,AMD,Tech,8,0.009425,0.061875,0.84325,0.095,0.009425,50.47125,neutral,0.0
2020-01-07,INTC,Tech,7,-0.032214285714285716,0.10228571428571429,0.7847142857142858,0.113,-0.032214285714285716,48.38928571428571,neutral,0.0
2020-01-07,NVDA,Tech,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-07,QCOM,Tech,5,0.059199999999999996,0.0,0.9898,0.010199999999999999,0.059199999999999996,52.959999999999994,positive,0.0
2020-01-07,SO,Utilities,1,0.6369,0.0,0.656,0.344,0.6369,81.845,positive,0.0
2020-01-08,CMCSA,Comm,4,0.48755,0.026,0.65625,0.318,0.48755,74.3775,positive,0.0
2020-01-08,EA,Comm,2,0.148,0.0,0.9525,0.0475,0.148,57.4,positive,0.0
2020-01-08,T,Comm,10,0.03286,0.03899999999999999,0.9243,0.0368,0.06369,53.1845,positive,0.030829999999999996
2020-01-08,TMUS,Comm,4,0.10350000000000001,0.0855,0.70375,0.21075,0.18057500000000004,59.02875000000001,positive,0.07707500000000003
2020-01-08,DIS,Consumer,7,0.21910000000000002,0.014857142857142857,0.8142857142857143,0.171,0.21910000000000002,60.955000000000005,positive,0.0
2020-01-08,KO,Consumer,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-08,SBUX,Consumer,2,0.05135,0.0,0.9255,0.0745,0.05135,52.5675,positive,0.0
2020-01-08,WMT,Consumer,6,0.0166,0.035666666666666666,0.9046666666666666,0.0595,0.0166,50.83,neutral,0.0
2020-01-08,COP,Energy,4,-0.006374999999999992,0.0365,0.8460000000000001,0.11750000000000001,-0.006374999999999992,49.68125,neutral,0.0
2020-01-08,CVX,Energy,3,0.09106666666666667,0.0,0.9466666666666667,0.05333333333333334,0.09106666666666667,54.553333333333335,positive,0.0
2020-01-08,OXY,Energy,6,0.11828333333333334,0.04533333333333334,0.7638333333333334,0.19083333333333333,0.11828333333333334,55.91416666666667,positive,0.0
2020-01-08,SLB,Energy,2,-0.43394999999999995,0.1995,0.6175,0.183,-0.24735,37.6325,negative,0.18659999999999996
2020-01-08,XOM,Energy,2,0.1366,0.0,0.9199999999999999,0.08,0.1366,56.830000000000005,positive,0.0
2020-01-08,GS,Financials,1,0.7845,0.0,0.622,0.378,0.7845,89.225,positive,0.0
2020-01-08,MS,Financials,2,0.39225,0.0,0.8109999999999999,0.189,0.39225,69.6125,positive,0.0
2020-01-08,V,Financials,1,0.2263,0.0,0.84,0.16,0.2263,61.315,positive,0.0
2020-01-08,ABBV,Healthcare,3,0.23786666666666667,0.0,0.8019999999999999,0.19799999999999998,0.23786666666666667,61.89333333333333,positive,0.0
2020-01-08,GILD,Healthcare,1,0.4939,0.0,0.833,0.167,0.4939,74.695,positive,0.0
2020-01-08,MRK,Healthcare,9,0.03968888888888888,0.08855555555555555,0.7364444444444445,0.1748888888888889,0.03968888888888888,51.98444444444444,neutral,0.0
2020-01-08,BA,Industrials,7,0.061028571428571425,0.052142857142857144,0.8132857142857143,0.1345714285714286,0.11248571428571427,55.62428571428571,positive,0.05145714285714285
2020-01-08,GE,Industrials,3,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-08,MMM,Industrials,2,0.0,0.09,0.776,0.134,0.0,50.0,neutral,0.0
2020-01-08,DD,Materials,2,-0.43394999999999995,0.16299999999999998,0.7975,0.0395,-0.43394999999999995,28.302500000000002,negative,0.0
2020-01-08,NEM,Materials,4,0.23475,0.09075,0.72875,0.1805,0.23475,61.7375,positive,0.0
2020-01-08,AMT,RealEstate,2,0.17,0.0,0.903,0.097,0.17,58.5,positive,0.0
2020-01-08,CCI,RealEstate,1,-0.3716,0.233,0.645,0.122,-0.3716,31.42,negative,0.0
2020-01-08,ADBE,Tech,2,0.17,0.0,0.8725,0.1275,0.17,58.5,positive,0.0
2020-01-08,AMD,Tech,10,0.16605999999999999,0.0,0.8869,0.1131,0.16605999999999999,58.303,positive,0.0
2020-01-08,INTC,Tech,8,0.013712500000000002,0.018625,0.938125,0.043125,0.013712500000000002,50.685625,neutral,0.0
2020-01-08,QCOM,Tech,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-08,AEP,Utilities,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-08,D,Utilities,1,0.6369,0.0,0.488,0.512,0.6369,81.845,positive,0.0
2020-01-08,SO,Utilities,1,0.2023,0.185,0.565,0.25,0.2023,60.114999999999995,positive,0.0
2020-01-09,CMCSA,Comm,2,0.5049,0.0,0.6539999999999999,0.346,0.5049,75.245,positive,0.0
2020-01-09,EA,Comm,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,T,Comm,1,0.296,0.0,0.784,0.216,0.296,64.8,positive,0.0
2020-01-09,TMUS,Comm,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,TTWO,Comm,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,DIS,Consumer,4,0.480725,0.039,0.61675,0.34425,0.480725,74.03625000000001,positive,0.0
2020-01-09,KO,Consumer,2,0.29205,0.0,0.7055,0.2945,0.44155,72.0775,positive,0.14950000000000002
2020-01-09,NKE,Consumer,3,0.3197666666666667,0.0,0.7943333333333333,0.20566666666666666,0.3197666666666667,65.98833333333334,positive,0.0
2020-01-09,SBUX,Consumer,7,0.21212857142857144,0.046857142857142854,0.7552857142857142,0.19785714285714287,0.26542857142857146,63.27142857142858,positive,0.053300000000000014
2020-01-09,WMT,Consumer,9,0.11261111111111112,0.019888888888888887,0.8797777777777778,0.10033333333333333,0.11261111111111112,55.63055555555556,positive,0.0
2020-01-09,CVX,Energy,1,0.2732,0.0,0.84,0.16,0.2732,63.660000000000004,positive,0.0
2020-01-09,OXY,Energy,2,-0.18769999999999998,0.135,0.7284999999999999,0.137,-0.18769999999999998,40.615,negative,0.0
2020-01-09,SLB,Energy,2,0.10600000000000001,0.0925,0.728,0.1795,0.10600000000000001,55.300000000000004,positive,0.0
2020-01-09,XOM,Energy,5,0.22254000000000002,0.0806,0.6688,0.25060000000000004,0.22254000000000002,61.126999999999995,positive,0.0
2020-01-09,GS,Financials,1,0.5574,0.0,0.635,0.365,0.5574,77.86999999999999,positive,0.0
2020-01-09,MS,Financials,5,-0.04762,0.048799999999999996,0.8597999999999999,0.0914,0.04562,52.281,neutral,0.09324
2020-01-09,USB,Financials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,V,Financials,3,0.35746666666666665,0.0,0.7963333333333334,0.20366666666666666,0.35746666666666665,67.87333333333333,positive,0.0
2020-01-09,WFC,Financials,1,0.4404,0.0,0.775,0.225,0.4404,72.02,positive,0.0
2020-01-09,AMGN,Healthcare,1,0.0,0.0,0.769,0.231,0.4588,72.94,positive,0.4588
2020-01-09,GILD,Healthcare,4,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,MRK,Healthcare,3,0.47713333333333335,0.0,0.785,0.215,0.47713333333333335,73.85666666666667,positive,0.0
2020-01-09,BA,Industrials,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,CAT,Industrials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,GE,Industrials,2,0.10115,0.0,0.8845000000000001,0.1155,0.10115,55.057500000000005,positive,0.0
2020-01-09,MMM,Industrials,3,0.06743333333333333,0.0,0.9316666666666666,0.06833333333333333,0.06743333333333333,53.37166666666666,positive,0.0
2020-01-09,UPS,Industrials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,DD,Materials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,DOW,Materials,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,NEM,Materials,3,0.12726666666666667,0.0,0.9313333333333333,0.06866666666666667,0.12726666666666667,56.36333333333333,positive,0.0
2020-01-09,AMT,RealEstate,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,ADBE,Tech,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,AMD,Tech,6,0.21905,0.0,0.8576666666666667,0.1423333333333333,0.24453333333333335,62.22666666666667,positive,0.025483333333333358
2020-01-09,INTC,Tech,5,0.13999999999999999,0.0,0.8364,0.16360000000000002,0.28368,64.184,positive,0.14368
2020-01-09,NVDA,Tech,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,QCOM,Tech,3,0.09866666666666667,0.0,0.9279999999999999,0.072,0.09866666666666667,54.93333333333334,positive,0.0
2020-01-09,AEP,Utilities,1,0.296,0.0,0.784,0.216,0.296,64.8,positive,0.0
2020-01-09,D,Utilities,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,NEE,Utilities,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-09,SO,Utilities,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-10,CMCSA,Comm,1,-0.5423,0.241,0.759,0.0,-0.5423,22.884999999999998,negative,0.0
2020-01-10,EA,Comm,2,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-10,T,Comm,3,0.31473333333333336,0.0,0.734,0.266,0.31473333333333336,65.73666666666666,positive,0.0
2020-01-10,TMUS,Comm,2,0.37095,0.0,0.7335,0.2665,0.37095,68.5475,positive,0.0
2020-01-10,DIS,Consumer,4,0.07625,0.08125,0.80325,0.1155,0.07625,53.8125,positive,0.0
2020-01-10,KO,Consumer,4,0.07485,0.10525000000000001,0.787,0.10775,0.07485,53.74250000000001,positive,0.0
2020-01-10,NKE,Consumer,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-10,SBUX,Consumer,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-10,WMT,Consumer,5,-0.13038,0.1004,0.8460000000000001,0.0538,-0.13038,43.481,negative,0.0
2020-01-10,COP,Energy,2,0.1836,0.1455,0.6315,0.223,0.1836,59.18,positive,0.0
2020-01-10,CVX,Energy,2,0.11945,0.073,0.8109999999999999,0.116,0.11945,55.972500000000004,positive,0.0
2020-01-10,OXY,Energy,2,-0.28049999999999997,0.257,0.6014999999999999,0.14150000000000001,-0.2641,36.795,negative,0.01639999999999997
2020-01-10,SLB,Energy,4,0.0918,0.07275,0.81575,0.1115,0.0918,54.59,positive,0.0
2020-01-10,XOM,Energy,5,0.25546,0.058199999999999995,0.7586,0.1832,0.25546,62.773,positive,0.0
2020-01-10,MS,Financials,2,0.405,0.0505,0.734,0.2155,0.405,70.25,positive,0.0
2020-01-10,USB,Financials,1,0.0,0.0,1.0,0.0,0.0,50.0,neutral,0.0
2020-01-10,WFC,Financials,4,0.253075,0.02525,0.84025,0.1345,0.253075,62.653749999999995,positive,0.0
2020-01-10,ABBV,Healthcare,3,0.027899999999999998,0.06799999999999999,0.855,0.077,0.027899999999999998,51.395,neutral,0.0
2020-01-10,ABT,Healthcare,1,0.4939,0.0,0.802,0.198,0.4939,74.695,positive,0.0
2020-01-10,AMGN,Healthcare,3,0.32926666666666665,0.0,0.8916666666666666,0.10833333333333334,0.32926666666666665,66.46333333333332,positive,0.0
