date,Equity Equal Weight,Equity Min Vol,Equity Tangency,Equity Risk Parity,Crypto Equal Weight,Crypto Min Vol,Crypto Tangency,Crypto Risk Parity,Combined Equal Weight,Combined Min Vol,Combined Tangency,Combined Risk Parity,MarketPulse TailGuard,Sentiment Tilt Equity,Sentiment Tilt Equal Weight,Sentiment Tilt Min Vol,Sentiment Tilt Risk Parity
2021-01-14,0.0030886482948785637,0.0028691824871333966,-0.009676713743850556,0.0018351352798665946,0.01972143296946164,0.027157225856295115,0.02889702378115266,0.021317969462289053,0.005860779073975744,0.0028110209078983503,0.02097474627049917,0.00415563016467395,0.00026608505200520407,-0.008626768459241983,0.001907558763814838,0.0023159083536153174,0.0007996691352772966
2021-01-15,-0.010835450462099163,-0.004399831853076868,-0.009838498999766562,-0.007404251646764902,-0.03879468771114989,-0.03539708038018479,-0.04677840680060536,-0.03927187822254877,-0.015495323336940951,-0.004275669914738912,-0.032910012127568326,-0.011100402173164523,-0.0008306455472063389,-0.010830208579599295,-0.011578521667359499,-0.0056465449618398654,-0.008401684286635257
2021-01-16,,,,,0.026781295053940557,0.012935855879836387,0.04502033509128529,0.02443419384115983,,,,,,,,,
2021-01-17,,,,,0.0029297359520326634,-0.00547379663826598,0.018233818245333572,0.0019018132956367061,,,,,,,,,
2021-01-18,,,,,0.02571838941912658,0.03020920836044272,0.01832776165183499,0.025966397571118443,,,,,,,,,
2021-01-19,0.007283796632033241,0.009232540187774071,0.009702564255453567,0.007023757469005009,0.009387901143479227,0.010974207313202321,0.013793961540487064,0.00855512004234231,0.007634480717274239,0.009023700061418805,0.014552661647002432,0.007213622678502245,0.01113998601379233,0.00910289990644865,0.006108847254603525,0.008147662148631765,0.005889990710984609
2021-01-20,0.007972222095949905,0.01541395744227837,0.025928692849520846,0.010000431907616625,-0.005889698947803779,-0.007443925161019362,-0.006791366502417146,-0.006284732346174976,0.005661901921990958,0.015456543782786693,0.01120087566077254,0.007941380603822297,0.016422367766177615,0.025544513082317147,0.007452450595774491,0.014437201110199409,0.009559317116800869
2021-01-21,-0.007354873075140488,-0.008841284076088588,5.9776696857830045e-05,-0.00630461691717335,-0.12997330223040066,-0.12449502234345466,-0.15379256166052854,-0.1297282660795839,-0.027791277934350517,-0.008728511279581635,-0.07504297042474349,-0.020893170391924558,-0.011674499603161992,0.00012410814010817436,-0.006770959146512614,-0.00843051206476241,-0.0059696139908078484
2021-01-22,-0.0028008371292316966,-0.0013894617483608729,-0.006805306683202132,-0.002421430432867358,0.060561232008807364,0.05787078317363227,0.08516357957323356,0.060781485871048396,0.007759507727108147,-0.0015393303150906636,0.03604505535288863,0.0049447270769947226,-0.0013701186712441588,-0.007061371996886816,-0.0030460783392008074,-0.0013884301535498761,-0.002585005542628855
2021-01-23,,,,,-0.002104304596237206,-3.075068252488889e-05,-0.008681274268232717,-0.0028951762899220874,,,,,,,,,
2021-01-24,,,,,0.027888783873007285,0.035802709600383835,0.03899104426151738,0.02763848978905576,,,,,,,,,
2021-01-25,0.0019324605381932259,0.0036906843927956433,0.0022508843924835147,0.003126702668756811,-0.02212862074143014,-0.020592003819337342,-0.027436434839292957,-0.02113463334681233,-0.0020777196750773348,0.0037386037402655755,-0.010676669453204342,0.0003149536251665101,0.001955475799684144,0.002185324492766485,0.000897732362705743,0.003227928279379916,0.002104541762267907
2021-01-26,-0.005039220682649925,-0.002345530806960789,-0.008553757201736003,-0.0036925651998199727,-0.002506439651979331,0.0001231789301407692,0.0020094600048727084,-0.0020556157929616744,-0.004617090510871493,-0.0023402858297532528,0.0007166963194449208,-0.003551818186833926,-0.009997695163626655,-0.008515747424206514,-0.005021042496895991,-0.0021168420975422003,-0.0036313777769442276
2021-01-27,-0.025815778404221425,-0.020880172515131353,-0.03969649751791384,-0.02534533139727878,-0.07433293275748029,-0.06537864689515051,-0.08125668687817952,-0.07346151431529614,-0.03390197079643124,-0.02077611648540379,-0.05287072996419043,-0.030939156419145665,-0.030613461298827912,-0.039386787092963026,-0.027326706210535963,-0.02183001440145289,-0.026589371588020223
2021-01-28,0.010643214962448225,0.001691317433940879,0.01783418225704508,0.00947777876646527,0.09385199353492835,0.08681122429398166,0.11532760807919806,0.09341453504691355,0.024511344724528247,0.0017700744769753832,0.06051018287964811,0.01930796310118092,0.008492134420520683,0.01726954515250914,0.011482567810606767,0.002856204124666242,0.010233338347441553
2021-01-29,-0.014793783126670682,-0.009669278551783247,-0.005652004381144769,-0.012547058990471802,0.02826646477641599,0.03992358939595043,0.017698507257652586,0.0288863118143725,-0.007617075142822903,-0.009479618934274368,0.010005558810546258,-0.00753098329964607,-0.00568658214413847,-0.005723454186229494,-0.015570092334662373,-0.010899779454644763,-0.013531091119854077
2021-01-30,,,,,0.07294494996215131,0.02349589688614466,0.025226328703926614,0.06656710080104783,,,,,,,,,
2021-01-31,,,,,-0.016892319482285013,-0.021668003216773386,-0.04293890716283397,-0.01786364783703535,,,,,,,,,
2021-02-01,0.008517686014717276,0.0017488053871653286,0.0038236169739366424,0.0077330958446098705,0.018638160220836718,0.011048043454706917,0.019430880715915717,0.017857799531378435,0.010204431715737181,0.002011840707509101,0.020597303037033915,0.00867584701540358,-0.0009624889209584414,0.0045290012398010405,0.008532014563071334,0.0020564503209472653,0.007845886853442102
2021-02-02,0.017473889706152948,0.00725649674303886,0.022915394199606615,0.015528188122854678,0.04105192217355688,0.03355127438404934,0.05386219574402375,0.041370396168871434,0.0214035617840536,0.007486000921724475,0.03724560649966462,0.018223637463281234,0.009057263757951932,0.023034695743259934,0.01917615607587552,0.008226083072017783,0.01712967113065807
2021-02-03,0.001902784610192674,-0.0038876708674758812,-0.01153306683555426,-0.0016806690699013198,0.0470529366919517,0.04629931119345564,0.052545620271615606,0.04771711082142241,0.00942780995715251,-0.004285592796213126,0.016277059055586643,0.004017440182076929,-0.008120568313212633,-0.011700549502951083,-0.0007484871475640335,-0.00523910949516859,-0.003505797599405478
2021-02-04,0.009138734300265726,0.0018902185881937076,-0.007910818151604247,0.007275278821042334,-0.01763156392605624,-0.02192896491846346,-0.0024393998065375,-0.01812553225765356,0.0046770179292120635,0.0018887428703334521,-0.014051019885816609,0.0044817538817462765,-0.0018576960433833649,-0.008309079836967279,0.009381855370412256,0.0015739060741933532,0.007520088041913544
2021-02-05,0.0063170016890456634,0.01520866647195472,0.0027122779098133205,0.0078410623871809,0.08420520824667654,0.07596342669410236,0.08677017045137511,0.08176357886681161,0.01929836944865081,0.015325536903122012,0.03219485439531679,0.01638719969990947,0.01871313429638277,0.002687373079100118,0.005807546488924258,0.015305863571597059,0.007420332925064403
2021-02-06,,,,,0.022245494679363112,-0.0015033551260399602,0.0446874724156502,0.019958886980250393,,,,,,,,,
2021-02-07,,,,,-0.0031776159818694078,-0.0049365319747893995,-0.00048075743648706096,-0.00401251190966827,,,,,,,,,
2021-02-08,0.013036997474039063,0.0032587422701453247,0.021214098728101708,0.00998781901443675,0.08091486208561834,0.10122891735254674,0.0829873169287171,0.08670837272832846,0.024349974909302272,0.003242194371288914,0.06472407059786975,0.0185408660885252,0.006489619076200119,0.02124601159532425,0.011363881028965612,0.005317944950799729,0.009349900142938797
2021-02-09,-0.0027438667563593664,-0.0016493866072491018,-0.01820857742674944,-0.002788271020798032,0.06552021148361524,0.08910498693161069,0.025181885980254212,0.06566825533047609,0.008633479616969735,-0.0018891624150089359,-0.002996182666699299,0.0053881365272555656,-0.011857856064053528,-0.017288931426502167,-0.0024815846839604315,-0.0010029104054141355,-0.002628185979987565
2021-02-10,0.0014557026145883103,-0.006429996455556409,-0.0003505865417703268,2.4916489975436977e-05,0.04281518400419214,0.013472128010947958,0.07319093313822557,0.037245199007748704,0.008348949512855613,-0.006252515087472542,0.005075918759306299,0.0044042043371220144,-0.004449886409226527,-8.158918004878774e-05,0.00047445195573576665,-0.006087868122129046,-0.0005621700035512441
2021-02-11,-0.001030383556659906,-0.004574786142721687,-0.00038371849600654146,-0.0012803961806816904,0.07786914577868173,0.10761988505445193,0.05461508846513029,0.07984773190711496,0.012119537999230365,-0.0044469225993713606,0.03426138504897008,0.008219067226404244,-0.00785753240748213,-0.00046277277403237565,-9.657139058682573e-05,-0.004620209594639829,-0.0006147787821286117
2021-02-12,0.0044676294286371,0.004326624015201058,0.0034474112116365616,0.003938955386451289,0.0542892610980854,0.024319129560970952,0.06036815824827895,0.048946542130740414,0.012771234706878482,0.004303147021273877,0.030768685598148614,0.00932765858160509,0.006141866273295876,0.003458317469624243,0.003847827655160455,0.004721022051032403,0.0034728958960467417
2021-02-13,,,,,0.09582165507240965,0.13417891702056403,0.011943752404971725,0.09529240055558522,,,,,,,,,
2021-02-14,,,,,-0.029392275423807512,-0.033858005014312235,-0.033597801605900125,-0.026798177353368792,,,,,,,,,
2021-02-15,,,,,-0.0442129748696292,-0.06064330389814876,-0.027906807847633212,-0.04436338848258852,,,,,,,,,
2021-02-16,0.0005560289992204573,-0.01011852629933651,-0.005411915021758912,-0.0029137878527493513,-0.0022474451004349423,0.004003574429012678,-0.0015705086011319619,-0.0005752405383193425,8.87833159445574e-05,-0.010229715502060286,0.002623689525051316,-0.0027435944941621637,-0.012647670694900194,-0.0052468674078091655,6.681637428650037e-06,-0.00911508617863497,-0.0029644983043532235
2021-02-17,0.002470031678470779,0.0061170272813289295,-0.011537374768949376,0.0026002257621294224,0.04211707838283616,0.05248815016374581,0.033211196609912376,0.043553413675408624,0.009077872795865008,0.006066995669665728,0.010713591914762847,0.007297399187859812,0.004575207994008306,-0.011735881066410356,0.0013057443591654406,0.004661575312655317,0.001571506622541518
2021-02-18,-0.005919355778125219,-0.007787237511259585,-0.0002953839573355239,-0.004428120382315364,0.002917706246099904,0.00030530038545977304,0.014484866180572067,0.002518381764755491,-0.004446512107421033,-0.0070580007220750985,0.001534791633782274,-0.0035018706071742196,-0.010431680424758838,-0.0002907859726080879,-0.004569916690895746,-0.008465828037508848,-0.003768230389857203
2021-02-19,0.0011058595895655538,-0.007995529001131658,-0.0021126158089668614,-0.0019088427472406617,0.04897981498578349,0.06681943062171383,0.04317549683611829,0.051431613484776435,0.00908485215560188,-0.00816819272257555,0.02168997545021981,0.004218404859541038,-0.00844832105257766,-0.001857059696191596,0.001168982928202546,-0.0073948731800620275,-0.0017614215609445595
2021-02-20,,,,,-0.01729954056122604,-0.034999789121374324,0.013180076307552566,-0.01801497443515817,,,,,,,,,
2021-02-21,,,,,0.024297174916646205,0.029093645646915262,0.017457666074565392,0.024621043403684515,,,,,,,,,
2021-02-22,0.0021419187071920523,0.0010422778816534504,-0.01618451431141194,0.0001799041612780295,-0.0628095634120048,-0.0755818731115922,-0.03827175668643836,-0.06403764334255661,-0.00868332831267409,0.0007925811453004026,-0.036774610064059944,-0.007084935624476247,-0.0023256442156327412,-0.016390466330496786,-0.000550324644606463,-0.00014210417689950738,-0.0018105448261280664
2021-02-23,0.0002474703381477863,-0.006775786254685293,-0.011376362890600351,-0.0008375293022892583,-0.1578836306811806,-0.15783706377402723,-0.13889700614252562,-0.15579540692424845,-0.02610771316507361,-0.006705547010636157,-0.06650561889962889,-0.018877964877838337,-0.010895969245713146,-0.011254427926578481,0.0001492214320665086,-0.006950583768849817,-0.0008761090481619481
2021-02-24,0.014576435503532903,-0.0007039022497763427,0.015446609099299471,0.009648589828728371,0.03967004054777338,0.03566024333813022,0.04474897540795394,0.038617586268860575,0.01875870301090632,-0.0006628154181611403,0.021979006990434362,0.013006009584172265,-0.0008128524620663942,0.015193483342372555,0.01320163314757655,-0.001360956165167107,0.008687359272819375
2021-02-25,-0.018364899811465815,-0.009104129944377598,-0.03015862935331163,-0.016126028797508442,-0.052955858492939885,-0.058715361264876864,-0.05135921703889544,-0.05344399299113434,-0.02413005959171149,-0.009226299489074129,-0.05007131078600394,-0.020454484455084902,-0.008901246057100513,-0.03039726263724569,-0.0185425896200825,-0.009320187188646486,-0.016412810864934256
2021-02-26,-0.012928311779984667,-0.017459713239398128,0.002881899158249269,-0.01322157235994452,0.0024429722756437854,-0.020673643545866448,0.030589345729861567,-0.0005700490842495123,-0.010366431104046593,-0.017412025683296754,0.008032961454478228,-0.011894638526261922,-0.01848698007590215,0.0029153043061213597,-0.011951760029776905,-0.01732860640136662,-0.012291382301257486
2021-02-27,,,,,0.030875544497424058,0.021394863655234398,0.040153208062535806,0.028269280089606386,,,,,,,,,
2021-02-28,,,,,-0.04371588305482724,-0.04213885554342252,-0.0377880673147077,-0.04252404719305271,,,,,,,,,
2021-03-01,0.019963326496913788,0.009403921553829832,0.018556068892613263,0.01806083939482981,0.06607202453353704,0.0712479036051331,0.06036670464281315,0.06778084426909305,0.02764810950301766,0.009661399181602144,0.03304024773096308,0.023535501151239632,0.008181395446435305,0.018663268045367845,0.01943547067419889,0.010360454265617651,0.017718036217541016
2021-03-02,-0.0027913416635460407,0.005427972290304831,-0.009451716045342425,-0.0016188897390483955,-0.016013865689389763,-0.018925456184153693,-0.0319883895057361,-0.01619138410778973,-0.004995095667853328,0.0054465225589973194,-0.01838808418687864,-0.003176221081183838,0.007653515548064602,-0.00980520658382712,-0.003172632107155829,0.005061494223285829,-0.002077606291101302
2021-03-03,-0.007037085444928419,-0.012660154079777549,-0.023465348660747447,-0.00968884439710968,0.03318617359233237,0.044160284601517046,0.029933201127358804,0.03464190700180435,-0.00033320893871828777,-0.012614294341418378,-0.0032282121022348567,-0.004547703675389252,-0.011804601201234124,-0.023824529232418422,-0.008482060344245283,-0.014467580036145357,-0.011211176107913355
2021-03-04,-0.007899217627752664,-0.004161719735049082,-0.021454362741195308,-0.008179306956696221,-0.01542651063180949,-0.00798881477782118,-0.0277647513537561,-0.015628806040192372,-0.009153766461762133,-0.004476735453887987,-0.033143100417606895,-0.00871269452047934,-0.006884563040578274,-0.021755774656538374,-0.008888042913315889,-0.0046159352008332535,-0.008945723525702559
2021-03-05,0.017580768996769726,0.014821508351795926,0.013431494209927886,0.017056112721761465,-0.008545836651957895,-0.008910060198112694,0.0032118354554588114,-0.008046266260676619,0.013226334721981786,0.014697254021377993,0.017203514965526218,0.014192251725817437,0.01168887589239319,0.012344146931913765,0.016783832783332054,0.014473491387905216,0.01625942921256746
2021-03-06,,,,,0.009728254619080624,0.014197509594327928,0.00859585003942787,0.009966394490204984,,,,,,,,,
2021-03-07,,,,,0.02838376823354283,0.03328880200647898,0.029149874110690276,0.029492140870622737,,,,,,,,,
2021-03-08,0.0018204582191550926,-0.005139219788750052,-0.02623959993409576,0.0002681993637507329,0.017667051426591487,0.02083713950441063,0.020093774229140778,0.018144387810967215,0.0044615570870611574,-0.005159204128923879,-0.01235470925234201,0.002444753013125341,-0.004668723383092386,-0.02501681103833479,0.0010149045803259137,-0.006277930201666382,-0.000843689078636011
2021-03-09,0.0073186245017265615,0.007311071244939739,0.02354418402370679,0.008569204460286452,0.042932909720223386,0.04118245478023598,0.038449941126797844,0.04294249248671945,0.013254338704809365,0.007376292871001866,0.03431301381083673,0.012233319832033624,0.008040863629798079,0.02442031814625051,0.00813706037601232,0.009147529202110859,0.009462154358799579
2021-03-10,0.009821255768227701,0.008347462422726491,0.0008063530567853055,0.008240096443220995,-0.028226124243624442,-0.023078878462283646,-0.02871957064385159,-0.025896019086056325,0.0034800257662523436,0.008072245580842826,-0.006178366251725433,0.004320176454369393,0.006013770917752683,0.0006164676680464412,0.009923108025025388,0.008895106975916835,0.008594869142737771
2021-03-11,0.005296440739070049,0.00076388809123427,0.020599085243028142,0.004843287328911392,0.002394047305571456,0.007963911523431538,0.005389243159328511,0.003947001139002833,0.004812708500153618,0.0010945577227287574,0.01380364165003575,0.004573669163130031,0.0023623800926910283,0.021539522929405246,0.006563576078361848,0.002456330501882453,0.006265003514832167
2021-03-12,0.007082392417840364,0.004389023875780293,0.006032799616684499,0.006216982454915466,-0.02008021082531,-0.012479726240784986,-0.03143722287402376,-0.018668253243583392,0.0025552918773153054,0.00415394762640813,-0.012766323804979676,0.003416019357035801,0.005302832907945894,0.004978888714881539,0.007130235462123989,0.005896343967600954,0.006457359559605665
2021-03-13,,,,,0.07880501646479617,0.07875093325563097,0.06342877094781676,0.0787353454858426,,,,,,,,,
2021-03-14,,,,,-0.04799197369537732,-0.044826672425644906,-0.03655383925642955,-0.047343257008543235,,,,,,,,,
2021-03-15,0.005841980012247007,0.013456729208719563,0.0020624452159276434,0.0077799167366874285,-0.03623773511569324,-0.03720799059234246,-0.03059190060188848,-0.037293368412346234,-0.0011713058424097002,0.013388367194007057,-0.0199667462054611,0.00285331532381274,0.015677603084621555,0.003496616687595619,0.005570119834997327,0.010845117200973984,0.006980659571258916
2021-03-16,-0.0002079199264623478,0.0056022906774080925,0.0021835247765576455,0.0023599067858255675,0.043132536555067456,0.03265223535138076,0.055085855297556996,0.04106183593537621,0.007015489487125952,0.005688759997377314,0.03855425772377643,0.0066713580625854235,0.007048775736773481,0.0024726068616629767,0.000563762096456072,0.004821341422608145,0.002757074142214608
2021-03-17,0.0021785532396102385,-0.008223992867993583,-0.0002477314879491565,-2.355303183268953e-05,0.03066081182372897,0.028783982103458013,0.04449045303137392,0.030625500132925986,0.006925596336963361,-0.007865786683666094,0.02414032362766583,0.0033858957793618345,-0.00021508718364433052,-0.0003700303712561826,0.0025248135248382587,-0.005968012726294056,0.00036246057767389087
2021-03-18,-0.013475213399477742,-0.007438226495991266,-0.01706756873962112,-0.011669292592258199,-0.022914980388912386,-0.018726462202113603,-0.03682668507295213,-0.022389003023024684,-0.015048507897716851,-0.007390449411987916,-0.026619571138946686,-0.012701427830837385,-0.005811171340490118,-0.018542542241972514,-0.013881474635595806,-0.008373489369483674,-0.012526461375908267
2021-03-19,-0.004686513277944682,-0.0020103334278159073,-0.001550300078927713,-0.003953385424141245,0.01919439950074763,0.026301608107599416,0.03115035952072706,0.019543294206852673,-0.0007063611481626297,-0.002025160870183252,0.00984976450205263,-0.0013554975185947446,0.0024117010720368323,-0.0021255536303237156,-0.005757620441341054,-0.0029207491978357294,-0.004931204273818792
2021-03-20,,,,,0.018270072796562908,0.019152978936941997,0.00015796902278789743,0.01744004224347513,,,,,,,,,
2021-03-21,,,,,-0.016144502509962688,-0.009270780551943195,-0.009751357651022034,-0.015407080221970276,,,,,,,,,
2021-03-22,0.005873122338467359,0.008989469327754279,0.011971988568630559,0.0071578740009263795,-0.02999483570511283,-0.036201135396938554,-0.049430515786075234,-0.031364523667654895,-0.00010487066879600747,0.008840071780599364,-0.016147116997455236,0.0029394812761953503,0.0038752926088351956,0.01213627768130864,0.006492068530178626,0.007661464208287207,0.007561546430739028
2021-03-23,-0.008100983457706072,-0.0003642659033470798,-0.01113345013973793,-0.005734758228424041,0.0071142261876033334,0.004757768741524738,0.0007507445173201379,0.006774358636579077,-0.005565115183487838,-0.00046004966537455946,-0.002396358848265492,-0.004304367382390069,-0.003164531851506406,-0.010751212621532074,-0.007697777108823823,0.0026304007446302036,-0.004972501778169658
2021-03-24,-0.003305425688800321,-0.006191427389029805,-0.012115966292683298,-0.004617437742881279,-0.0667762833825415,-0.06052442457590432,-0.050952561221804346,-0.06513873664162213,-0.013883901971090518,-0.006211010670608108,-0.023563111870045457,-0.011437939175027676,-0.0038203323143078645,-0.01349777886590642,-0.004722708530128795,-0.006305074218525116,-0.005923223103756836
2021-03-25,0.007122806063378129,0.00207828531957274,0.004340608089349531,0.005914804482678366,-0.0010923526180134256,-0.0064065289468054065,-0.0028174079412932786,-0.00224154918178802,0.005753612949812868,0.0018916977911379222,0.004971884815735977,0.005078223716072794,-0.0001296798915412816,0.0027971363777553747,0.006909750921628396,0.0023950061496901265,0.005718936420684402
2021-03-26,0.019635042704920395,0.01807925522146259,0.02461527705930923,0.019464410286435092,0.08749287264445915,0.09636249551443342,0.08752763349008517,0.08759209666483754,0.03094468102817685,0.01831836675166621,0.04857530209071275,0.0272248840085599,0.01777717894681966,0.02390925017722706,0.019833769013522056,0.01793128406757321,0.019607128753931526
2021-03-27,,,,,-0.008717834840823146,-0.00474768668011111,-0.005434139851227145,-0.007583457446467037,,,,,,,,,
2021-03-28,,,,,0.004100426246299149,-0.000382262793860986,0.006568456509898813,0.003294514036442327,,,,,,,,,
2021-03-29,0.0011022909356362362,0.01091609864221452,0.003979078078857789,0.0034082698788919607,0.037739657887588596,0.04025122827284752,0.0331604650292551,0.037970938755176556,0.0072085187609616285,0.010888658555198693,0.01183535189600448,0.007267914319271317,0.011070598414764446,0.0038630984867306997,0.0008041049349478277,0.010545349124689345,0.003085120916808175
2021-03-30,-0.003326924065019587,-0.009286595220519509,0.0003991996763891589,-0.005066463519805902,0.013383750136438466,0.01761112532463268,0.011369897023157933,0.014095316657468986,-0.0005418116981099124,-0.009266945070533404,0.0057127822901093,-0.0029668683864827626,-0.011359340471595274,0.00033193558326341906,-0.0024569990360515962,-0.009057612580703997,-0.004117366147215291
2021-03-31,-0.0009145486313490105,0.0008891588122364039,0.00784733329528437,-0.00029575108066602813,0.06639746310842415,0.1068210890209271,0.06785162672654849,0.06809137431739241,0.010304119991946515,0.0007507619359226316,0.0012106691085757044,0.007709463497768543,-0.0017563156104854487,0.008201437368736618,-0.0010339430858076588,0.00078346129333152,-0.00041245079057373215
2021-04-01,0.011919235422437929,0.00863331605511206,0.009375226574000068,0.011177030129704358,0.028439295434994006,0.012387080507305394,0.0003358063444623416,0.025683796044478666,0.014672578757863942,0.007501120000497116,0.0015424068471128045,0.012293010814559212,0.0048002564249023955,0.008665237488050861,0.011995595106136034,0.008036368316191223,0.010804572363528303
2021-04-02,,,,,0.053509068979526064,0.05404862413285194,0.042364099821685,0.05175074885223792,,,,,,,,,
2021-04-03,,,,,-0.05050095907334437,-0.03403076749084503,-0.013037688556670394,-0.047961905501129,,,,,,,,,
2021-04-04,,,,,0.08008234444670535,0.08652086591419693,0.07688427668216039,0.07882534803382288,,,,,,,,,
2021-04-05,0.005203894475596237,0.011188334181998107,0.0032844640498200673,0.008091068607689324,0.11247232939496452,0.07182176451052144,0.05740567051349961,0.10151178809855725,0.023081966962157613,0.011703558566008023,0.006016425146787659,0.017026478241239658,0.01670249716036397,0.0018281581443820782,0.0030548063231135526,0.010575468320415969,0.0068978497184449825
2021-04-06,0.00031178142225714707,0.00044504393968805204,-0.0003078839902926197,0.000515307082456998,0.034239733482870995,0.020627352714421544,-0.0003705779954486987,0.030085302814836016,0.0059664400990261214,-0.0009802058370688572,-0.004969690943014698,0.003243819091730364,-0.002812448764103458,-0.0005645789278913213,0.0006035790700292108,0.0005614447628368045,0.000948207518475097
2021-04-07,-0.000984327907634923,-0.001086436271444031,-0.002756398481453436,-0.0012150424439833917,-0.07683383516515306,-0.06178868393660459,-0.07929302478954389,-0.07292256219675658,-0.013625912450554611,-0.0029652068761530552,-0.020380020789482714,-0.00795949747684721,-0.006782877284382311,-0.003747734962769144,-0.0013871552789609352,-0.0014193042396392391,-0.0016370342529219034
2021-04-08,-0.0012589867542405495,-0.0009639365180766328,0.002662132586956036,-0.0010562967637780846,0.06650800161559936,0.0632201066278397,0.06437570685954881,0.06472730317584835,0.010035511307399434,0.0006077717304604404,0.02042422443097944,0.005230622387428723,0.006296436460054425,0.0025638983583581958,-0.0020852113431378363,-0.0009030797241316427,-0.0015260040461231236
2021-04-09,0.002570252431860107,0.003644962728498238,0.005612617044095421,0.0027089628520018207,-0.026439087808186844,-0.02440080555089802,-0.022400755637090587,-0.025037884683759913,-0.002264637608147718,0.002728305298186756,0.00020586985647264543,3.6457380173473587e-07,0.000477381218801717,0.0061168232640717414,0.0025711165773663514,0.004021589924416945,0.0029131526092304157
2021-04-10,,,,,0.1020844027159667,0.08447006330384826,0.0679554998792894,0.09549103372608042,,,,,,,,,
2021-04-11,,,,,0.011341727386061918,0.0010031199732775467,0.00890783086131118,0.009800866889563872,,,,,,,,,
